sentence,sibling,target,year,mlm,cosine,valid
"Scaling had little effect upon the correlations between initial and final score, but produced marked changes in the apparent effect of practice upon individual differences and in the correlations between initial score and gain.",mental health,mental_illness,1937.0,,1.0,0
"Offner's demonstration of the excitation time equivalence, for all currents, of the theories of Hill and Rashevsky is here extended to a more general case which includes both.",annoyance,mental_illness,1937.0,,1.0,0
"It is found that any system of this general type may be replaced by an equivalent one of the Rashevsky type, thus effecting considerable simplification in the mathematical detail.",depersonalization,mental_illness,1937.0,,1.0,0
"Since item values obtained by item analysis procedures are not always stable from one situation to another, it follows that selection of items for validity or difficulty is sometimes useless.",hypnosis,mental_illness,1937.0,,1.0000001192092896,0
"An application of Chi Square to testing homogeneity of item values is made, in the case of theUL method, and illustrative data are presented.",hallucinosis,mental_illness,1937.0,,1.0000001192092896,0
"A method of applying sampling theory to Horst's maximizing function is outlined, as illustrative of author's observation that the results of item analysis by any of various methods may be similarly tested.",heaviness,mental_illness,1937.0,,1.0000001192092896,0
"Since the factor problem is reduced mathematically to the expression of the obtained correlational matrix in terms of a matrix of lower rank, criteria for the determination of this lower rank are of first importance.",contempt,mental_illness,1937.0,,1.0,0
"These criteria are investigated by means of certain mathematical deductions, and brought into relation with Spearman's and Thurstone's factor theories.",agitation,mental_illness,1937.0,,1.0000001192092896,0
The Bi-factor Method of factor analysis is described and illustrated with a small group of fourteen tests.,anger,mental_illness,1937.0,,1.0,0
A detailed illustration is given of how the method may be modified to the case of overlapping group factors.,disparagement,mental_illness,1937.0,,1.0,0
It is advocated that the Bi-factor pattern in unmodified form be used to determine the adequacy of tests for the measurement of unitary traits.,elation,mental_illness,1937.0,,1.0000001192092896,0
The basic conditions and characteristics of measurement are outlined.,joy,mental_illness,1937.0,,1.0,0
"The concepts entering into the measurement must be operationally defined; there must be a satisfactory representation of the character to be measured, and a quantitative comparison between the observed degree of the character and some reference point or scale.",hypnosis,mental_illness,1937.0,,1.0000001192092896,0
A conception of measurement which is too narrow would unnecessarily restrict investigation in the fields of psychology and education.,sorrow,mental_illness,1937.0,,1.0,0
The formula for the Pearson correlation coefficient of a dichotomous variable with a multiple-categoried variable is simplified for computational purposes by effecting in the multiple-categoried variable two types of arbitrary distributions: rectangular and proportional to binomial expansion coefficients.,fugue,mental_illness,1937.0,,1.0000001192092896,0
The formulas which result are convenient for the selection of test items and are applicable to the objective estimation of the comparative merits of the alternatives in multiple-choice test items.,trauma,mental_illness,1937.0,,1.0000001192092896,0
"It is shown that the authoritative answer should have a high positive criterion coefficient, while the omissions and several wrong-answer alternatives should each have low (algebraic) negative criterion coefficients.",hypnosis,mental_illness,1937.0,,1.0000001192092896,0
The number of basic factors must be smaller than the number of tests.,mental health,mental_illness,1937.0,,1.0000001192092896,0
The diagonals of the correlation matrix must be regarded as unknown.,hypnosis,mental_illness,1937.0,,1.0000001192092896,0
The axes must be rotated into a simple configuration.,forlornness,mental_illness,1937.0,,1.0,0
Each factor must be overdetermined by appearance in several tests.,hypnosis,mental_illness,1937.0,,0.9999998807907104,0
Tests should have simple factorial composition.,agitation,mental_illness,1937.0,,1.000000238418579,0
"The problem of fitting a least-squares linear subspace to a higher dimensional set of points is solved by the use of matrix approximation results, both when the subspace is required to pass through a given point, and when it is not so restricted.",cognitive state,mental_illness,1937.0,,0.9999998807907104,0
In the latter case the subspace is shown to pass through the centroid of the point set.,elation,mental_illness,1937.0,,0.9999999403953552,0
It is noted that the principal axes of the set of points enter into the problem in a natural manner.,downheartedness,mental_illness,1937.0,,1.0000001192092896,0
"The relations between ability, motivation, and speed in a mental task are represented by a psychometric surface.",emotional state,mental_illness,1937.0,,0.9999999403953552,0
Ability of a subject is defined as the degree of difficulty for which the probability is 1/2 that he will complete the task in infinite time.,irritation,mental_illness,1937.0,,1.0000001192092896,0
"Motivation affects the rate at which mental work is done, but not the altitude of performance.",abulia,mental_illness,1937.0,,1.0000001192092896,0
Suggestions towards experimental work are made.,love,mental_illness,1937.0,,1.0,0
The theoretically best estimate of the reliability coefficient is stated in terms of a precise definition of the equivalence of two forms of a test.,depression,mental_illness,1937.0,,1.000000238418579,0
