sentence,sibling,target,year,mlm,cosine,valid
A detailed illustration is given of how the method may be modified to the case of overlapping group factors.,cognitive state,depression,1937.0,,1.0,0
It is advocated that the Bi-factor pattern in unmodified form be used to determine the adequacy of tests for the measurement of unitary traits.,cognitive state,depression,1937.0,,1.0000001192092896,0
The basic conditions and characteristics of measurement are outlined.,cognitive state,depression,1937.0,,1.0,0
"The concepts entering into the measurement must be operationally defined; there must be a satisfactory representation of the character to be measured, and a quantitative comparison between the observed degree of the character and some reference point or scale.",state of mind,depression,1937.0,,1.0000001192092896,0
A conception of measurement which is too narrow would unnecessarily restrict investigation in the fields of psychology and education.,hypnosis,depression,1937.0,,1.0,0
The formula for the Pearson correlation coefficient of a dichotomous variable with a multiple-categoried variable is simplified for computational purposes by effecting in the multiple-categoried variable two types of arbitrary distributions: rectangular and proportional to binomial expansion coefficients.,agitation,depression,1937.0,,1.0000001192092896,0
The formulas which result are convenient for the selection of test items and are applicable to the objective estimation of the comparative merits of the alternatives in multiple-choice test items.,abulia,depression,1937.0,,1.0000001192092896,0
"It is shown that the authoritative answer should have a high positive criterion coefficient, while the omissions and several wrong-answer alternatives should each have low (algebraic) negative criterion coefficients.",depression,depression,1937.0,,1.0000001192092896,0
The number of basic factors must be smaller than the number of tests.,nervousness,depression,1937.0,,1.0000001192092896,0
The diagonals of the correlation matrix must be regarded as unknown.,morale,depression,1937.0,,1.0000001192092896,0
The axes must be rotated into a simple configuration.,irritation,depression,1937.0,,1.0,0
Each factor must be overdetermined by appearance in several tests.,fugue,depression,1937.0,,0.9999998807907104,0
Tests should have simple factorial composition.,irritation,depression,1937.0,,1.000000238418579,0
"The problem of fitting a least-squares linear subspace to a higher dimensional set of points is solved by the use of matrix approximation results, both when the subspace is required to pass through a given point, and when it is not so restricted.",joy,depression,1937.0,,0.9999998807907104,0
In the latter case the subspace is shown to pass through the centroid of the point set.,hate,depression,1937.0,,0.9999999403953552,0
It is noted that the principal axes of the set of points enter into the problem in a natural manner.,anger,depression,1937.0,,1.0000001192092896,0
"The relations between ability, motivation, and speed in a mental task are represented by a psychometric surface.",cognitive state,depression,1937.0,,0.9999999403953552,0
Ability of a subject is defined as the degree of difficulty for which the probability is 1/2 that he will complete the task in infinite time.,misery,depression,1937.0,,1.0000001192092896,0
"Motivation affects the rate at which mental work is done, but not the altitude of performance.",depression,depression,1937.0,,1.0000001192092896,0
Suggestions towards experimental work are made.,derision,depression,1937.0,,1.0,0
The theoretically best estimate of the reliability coefficient is stated in terms of a precise definition of the equivalence of two forms of a test.,anxiety,depression,1937.0,,1.000000238418579,0
"Various approximations to this theoretical formula are derived, with reference to several degrees of completeness of information about the test and to special assumptions.",delusion,depression,1937.0,,1.0,0
The familiar Spearman-Brown Formula is shown to be a special case of the general formulation of the problem of reliability.,conditioned emotional response,depression,1937.0,,1.0,0
Reliability coefficients computed in various ways are presented for comparative purposes.,delusion,depression,1937.0,,0.9999999403953552,0
This paper presents three theorems concerning the relation between results with obtained and corrected correlation coefficients in the Thurstone method of multiple factor analysis.,morale,depression,1937.0,,1.0000001192092896,0
"The rank of the correlational matrix, and thus the number of factors involved, is unaffected by correcting the obtained coefficients for attenuation.",depersonalization,depression,1937.0,,0.9999998807907104,0
